Ax,Ay,Az
256,-260,15904
512,-488,15944
256,-292,15748
767,-500,15736
767,-492,15720
256,-272,15956
256,-284,15940
256,-272,15936
256,-260,15908
767,-492,15880
512,-512,16000
256,-324,15920
256,-276,15672
511,-324,15952
256,-268,15708
511,-288,15668
511,-328,15688
511,-324,15648
511,-280,15676
511,-280,15940
512,-512,15688
511,-264,15992
256,-264,15928
512,-500,15656
767,-504,15932
512,-484,15716
511,-564,16112
256,-320,15984
512,-492,15692
511,-280,15728
511,-292,15692
767,-500,15660
256,-288,15936
256,-268,15724
511,-272,15908
256,-340,15672
511,-304,15708
511,-284,15668
256,-300,15908
512,-512,15660
511,-268,15880
512,-512,15968
256,-360,15660
511,-324,15960
512,-468,15676
511,-264,15660
511,-292,15712
511,-340,15720
511,-296,15944
256,-264,15696
256,-268,15936
512,-468,15964
256,-312,15684
511,-276,15736
767,-468,15668
511,-288,15708
511,-288,15948
256,-320,15668
511,-284,15640
512,-500,15708
511,-288,15948
256,-296,15632
511,-352,15920
511,-304,15932
256,-316,15700
256,-292,15656
256,-264,15936
256,-304,15688
511,-284,15640
767,-488,15948
512,-512,15704
767,-512,15892
512,-472,15672
511,-332,15912
256,-300,15932
256,-268,15692
511,-304,15680
511,-284,15656
511,-272,15728
511,-316,15960
512,-512,15968
256,-320,15956
256,-524,16100
512,-496,15700
511,-336,15656
767,-500,15900
256,-260,15672
511,-312,15708
511,-284,15696
511,-272,15960
256,-376,15964
512,-512,15676
511,-288,15884
256,-280,15924
256,-276,15720
511,-300,15688
511,-292,15632
767,-504,15680
511,-304,15668
511,-284,15676
511,-360,15708
511,-296,15672
512,-496,15960
256,-316,15632
511,-260,15912
512,-500,15696
511,-304,15648
512,-508,15704
511,-288,15704
256,-292,15684
511,-284,15944
256,-328,15900
256,-284,15880
512,-508,15872
256,-296,15652
767,-492,15684
511,-292,15884
256,-272,15728
511,-316,15700
512,-504,15688
511,-264,15764
767,-460,15636
511,-364,15908
767,-504,15932
256,-272,15736
511,-268,15748
511,-292,15656
511,-304,15956
256,-356,15936
256,-288,15644
511,-316,15644
511,-328,15948
512,-492,15688
511,-268,15952
767,-492,15648
511,-284,15676
511,-264,15656
767,-488,15680
256,-336,15980
256,-276,15632
511,-352,15920
256,-276,15872
256,-368,15644
511,-296,15912
511,-260,15672
767,-480,15728
511,-272,15696
511,-348,15680
511,-296,15640
511,-536,15868
511,-260,15968
256,-284,15624
511,-272,15884
256,-260,15692
767,-488,15624
767,-508,15752
511,-320,15708
511,-320,15684
511,-264,15652
511,-280,15956
256,-260,15948
256,-276,15924
512,-476,15696
511,-316,15672
511,-296,15688
256,-280,15672
511,-300,15960
512,-500,15912
256,-268,15680
256,-292,15752
511,-268,15616
256,-296,15968
256,-300,15684
256,-268,15664
511,-324,15704
767,-480,15652
511,-324,15992
256,-260,15636
512,-504,15668
511,-272,15676
511,-312,15912
256,-272,15704
511,-264,15644
